date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:46:15%20GMT	http://localhost/wordpress/?p=8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index2df4.html	(from http://localhost/wordpress/cart/)
17:16:16	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:%2215db1-5bd3006388300-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-includes/js/jquery/jquery.minaf6c.js	(from http://localhost/wordpress/cart/)
17:16:16	2237/2237	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:15%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fcart%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embeda58e.json	(from http://localhost/wordpress/cart/)
17:16:17	2325/2325	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:46:16%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fcart%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embedd536	(from http://localhost/wordpress/cart/)
17:16:18	40644/40644	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:25:32%20GMT	http://localhost/wordpress/shop/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/shop/index.html	(from http://localhost/wordpress/cart/)
17:16:18	9545/9545	---M-Z	200	added ('OK')	application/javascript	etag:%222549-5c9ce771ca8b5-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mine1da.js	(from http://localhost/wordpress/cart/)
17:16:18	3037/3037	---M-Z	200	added ('OK')	application/javascript	etag:%22bdd-5c9ce771b02da-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min0969.js	(from http://localhost/wordpress/cart/)
17:16:18	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%2272a-5c9ce771efe4f-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min757c.js	(from http://localhost/wordpress/cart/)
17:16:18	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:%2285b-5c9ce771c6a33-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min0969.js	(from http://localhost/wordpress/cart/)
17:16:19	3324/3324	---M-Z	200	added ('OK')	application/javascript	etag:%22cfc-5c9ce771b87a5-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min0969.js	(from http://localhost/wordpress/cart/)
17:16:19	2640/2640	---M-Z	200	added ('OK')	application/javascript	etag:%22a50-5c9ce771b127a-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min0969.js	(from http://localhost/wordpress/cart/)
17:16:19	7883/7883	---M-Z	200	added ('OK')	application/javascript	etag:%221ecb-5c9ce771b4541-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/cart.min0969.js	(from http://localhost/wordpress/cart/)
17:16:20	2938/2938	---M-Z	200	added ('OK')	application/javascript	etag:%22b7a-5c9ce771b2218-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min0969.js	(from http://localhost/wordpress/cart/)
17:16:20	40/40	---M--	200	added ('OK')	application/javascript	etag:%2228-5c9cea5bd6dff%22	http://localhost/wordpress/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=2.3.5	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script25b6.js	(from http://localhost/wordpress/cart/)
17:16:20	3848/3848	---M-Z	200	added ('OK')	application/javascript	etag:%22f08-5c9e7072f5f5d-gzip%22	http://localhost/wordpress/wp-content/themes/popularfx/js/navigation.js?ver=1.2.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/themes/popularfx/js/navigation7359.js	(from http://localhost/wordpress/cart/)
17:16:21	3411/3411	---M-Z	200	added ('OK')	application/javascript	etag:%22d53-5c9cf26f80179-gzip%22	http://localhost/wordpress/wp-content/plugins/lumise/woo/assets/js/frontend.js?ver=1.9.7	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/woo/assets/js/frontended19.js	(from http://localhost/wordpress/cart/)
17:16:21	562564/562564	---MCZ	200	added ('OK')	application/javascript	etag:%2289584-5c9fb998a6a7f-gzip%22	http://localhost/wordpress/wp-content/cache/min/1/270e9529fe668ec2ace6a5574ba9fbe6.js	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/cache/min/1/270e9529fe668ec2ace6a5574ba9fbe6.js	(from http://localhost/wordpress/about-us/)
17:16:22	77079/77079	---M-Z	200	added ('OK')	application/javascript	etag:%2212d17-5c9ce77217718-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min33f2.js	(from http://localhost/wordpress/cart/)
17:16:22	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%22592-5b83cfce57d00-gzip%22	http://localhost/wordpress/wp-includes/js/wp-embed.min.js?ver=5.8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-includes/js/wp-embed.min41a3.js	(from http://localhost/wordpress/cart/)
17:16:23	146284/146284	---M-Z	200	added ('OK')	application/javascript	etag:%2223b6c-5c9cea64c84b3-gzip%22	http://localhost/wordpress/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=2.3.5	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts25b6.js	(from http://localhost/wordpress/cart/)
17:16:23	1452/1452	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:22%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/10	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/pages/10.json	(from http://localhost/wordpress/my-account/)
17:16:24	2267/2267	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:23%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fmy-account%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed6f99.json	(from http://localhost/wordpress/my-account/)
17:16:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:46:23%20GMT	http://localhost/wordpress/?p=10	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index64b4.html	(from http://localhost/wordpress/my-account/)
17:16:25	2355/2355	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:46:24%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fmy-account%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed63fa	(from http://localhost/wordpress/my-account/)
17:16:25	3287/3287	---M-Z	200	added ('OK')	text/css	etag:%22cd7-5c9ce76f3d823-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min0969.css	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:26	7887/7887	---M-Z	200	added ('OK')	text/css	etag:%221ecf-5c9ce76f399a3-gzip%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=5.6.0	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min0969.css	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:26	18777/18777	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:46:25%20GMT	http://localhost/wordpress/my-account/lost-password/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/my-account/lost-password/index.html	(from http://localhost/wordpress/my-account/)
17:16:26	12279/12279	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Aug%202021%2011:46:25%20GMT	http://localhost/wordpress/?page_id=3	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index3b72.html	(from http://localhost/wordpress/my-account/)
17:16:26	804/804	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/cotton-t-shirt/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/cotton-t-shirt/feed/index.html	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:27	1716/1716	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:26%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/16	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/16.json	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:27	2484/2484	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:27%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcotton-t-shirt%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embedcf19.json	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:46:27%20GMT	http://localhost/wordpress/?p=16	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index0e62.html	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:28	2607/2607	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:46:28%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcotton-t-shirt%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embedcc11	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:28	20922/20922	---M--	200	added ('OK')	image/jpeg	etag:%2251ba-5c9e356e056db%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-30.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-30.jpg	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:30	15423/15423	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:25:51%20GMT	http://localhost/wordpress/product-category/cotton-t-shirt/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product-category/cotton-t-shirt/index.html	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:30	235862/235862	---M-Z	200	added ('OK')	text/css	etag:%2239956-5c9cf260fbd46-gzip%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/css/app.css?version=1.9.8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/css/appa61a.css	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:30	19284/19284	---M-Z	200	added ('OK')	text/css	etag:%224b54-5c9cf2611efd5-gzip%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/css/responsive.css?version=1.9.8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/css/responsivea61a.css	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:31	4423/4423	---M-Z	200	added ('OK')	text/css	etag:%221147-5c9d201d084dc-gzip%22	http://localhost/wordpress/wp-content/uploads/lumise_data/user_data/custom.css?version=1629278694	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/lumise_data/user_data/customfab2.css	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:32	11567/11567	---M--	200	added ('OK')	image/jpeg	etag:%222d2f-5c9d133f5eff2%22	http://localhost/wordpress/wp-content/uploads/lumise_data/settings/lumise-media-12914.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/lumise_data/settings/lumise-media-12914.jpg	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:33	58523/58523	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:23:57%20GMT	http://localhost/wordpress/design-editor/?	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/design-editor/indexd41d.html	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:33	1396/1396	---M--	200	added ('OK')	image/svg+xml	etag:%22574-5c9cf2623028c%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/cart.svg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/cart.svg	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:34	3451/3451	---M--	200	added ('OK')	image/png	etag:%22d7b-5c9cf262a2e5d%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-curved.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-curved.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:34	18789/18789	---M--	200	added ('OK')	image/jpeg	etag:%224965-5c9d133f7d05e%22	http://localhost/wordpress/wp-content/uploads/lumise_data/settings/lumise-media-12917.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/lumise_data/settings/lumise-media-12917.jpg	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:34	2022/2022	---M--	200	added ('OK')	image/png	etag:%227e6-5c9cf26289ff6%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-number.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-number.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:35	3648/3648	---M--	200	added ('OK')	image/png	etag:%22e40-5c9cf262b2856%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-oblique.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-oblique.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:35	3874/3874	---M--	200	added ('OK')	image/png	etag:%22f22-5c9cf2628af94%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-1.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-1.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:35	4180/4180	---M--	200	added ('OK')	image/png	etag:%221054-5c9cf2628cb00%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-2.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-2.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:36	3847/3847	---M--	200	added ('OK')	image/png	etag:%22f07-5c9cf26295f5d%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-3.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-3.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:36	3787/3787	---M--	200	added ('OK')	image/png	etag:%22ecb-5c9cf26296ef8%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-4.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-4.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:37	2971/2971	---M--	200	added ('OK')	image/png	etag:%22b9b-5c9cf2629d48b%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-5.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-5.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:37	4034/4034	---M--	200	added ('OK')	image/png	etag:%22fc2-5c9cf2629e42d%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-6.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-bridge-6.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:39	17454/17454	---M--	200	added ('OK')	image/png	etag:%22442e-5c9cf262a595f%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-mask.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-sample-mask.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:44	348521/348521	---MCZ	200	added ('OK')	application/javascript	etag:%2255169-5c9fb99d356e0-gzip%22	http://localhost/wordpress/wp-content/cache/min/1/e7fd661ce52b7ac34bb90bd8e779251a.js	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/cache/min/1/e7fd661ce52b7ac34bb90bd8e779251a.js	(from http://localhost/wordpress/product/cotton-t-shirt/)
17:16:44	43234/43234	---M--	200	added ('OK')	image/png	etag:%22a8e2-5c9cf26280b8d%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-normal.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-normal.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:44	70515/70515	---M--	200	added ('OK')	image/png	etag:%225fbf573e-11373%22	https://demo.lumise.com/assets/images/logo.png?v2	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/demo.lumise.com/assets/images/logo1b26.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:45	46440/46440	---M--	200	added ('OK')	image/png	etag:%22b568-5c9cf2627e47b%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-curved.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-curved.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:46	14437/14437	---M--	200	added ('OK')	image/png	etag:%223865-5c9cf2627d0f6%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-bridge.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-bridge.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:47	14804/14804	---M--	200	added ('OK')	image/png	etag:%2239d4-5c9cf26283295%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-oblique.png	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/images/text-effect-oblique.png	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:16:48	1745/1745	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:47%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/184	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/184.json	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:16:50	826/826	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-cotton-t-shirts/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-cotton-t-shirts/feed/index.html	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:16:51	2518/2518	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:46:50%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-cotton-t-shirts%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed038e.json	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:16:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:46:51%20GMT	http://localhost/wordpress/?p=184	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index48fd.html	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:16:54	2641/2641	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:46:52%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-cotton-t-shirts%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed8758	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:16:59	346720/346720	---MCZ	200	added ('OK')	application/javascript	etag:%2254a60-5c9cf2632d127-gzip%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/js/jquery.min.js?version=1.9.8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/js/jquery.mina61a.js	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:17:00	37908/37908	---M--	200	added ('OK')	image/jpeg	etag:%229414-5c9e3573adc19%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-38.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-38.jpg	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:17:00	27666/27666	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:26:09%20GMT	http://localhost/wordpress/product-category/cotton/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product-category/cotton/index.html	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
